TrackingNumber,Common.Name,Population.Name,NMFSJeopardy,NMFSCriticalHabitat,AdMod,Jeopardy,CH_cons,Spp_cons,BiOp,RPA,WorkType,Comments,Population,ProposedSP,ProposedCH
NWR-2006-472,"Salmon, Chinook",Puget Sound ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood Insurance implementation,,,,
NWR-2006-472,"Salmon, chum",Hood Canal summer-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood Insurance implementation,,,,
NWR-2007-3397,"Salmon, Chinook",Snake River spring/summer-run ESU,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",No Adverse Modification,Jeopardy,No Adverse Modification,Jeopardy,Y,Y,Fisheries management,,,,
NWR-2008-148,Eulachon,Columbia River,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, Chinook",Lower Columbia River ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, Chinook",Snake River fall-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, Chinook",Snake River spring/summer-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, Chinook",Upper Columbia River spring-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, Chinook",Upper Willamette River ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, chum",Columbia River ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, coho",Lower Columbia River ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, coho",Oregon Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Salmon, sockeye",Snake River ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,Steelhead,Lower Columbia River DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,Steelhead,Middle Columbia River DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,Steelhead,Snake River Basin DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,Steelhead,Upper Columbia River DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,Steelhead,Upper Willamette River DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Sturgeon, green",Southern DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-148,"Whale, killer",Southern Resident,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,No Adverse Modification,Jeopardy,No Adverse Modification,Jeopardy,Y,Y,Water Quality - Aquatic Criteria,,,,
NWR-2008-6542,"Salmon, Chinook",Snake River spring/summer-run ESU,"Jeopardy, No Adverse Mod",,No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Mining operations,,,,
NWR-2010-1259,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Mining operations,,,,
NWR-2011-1861,Steelhead,Snake River Basin DPS,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Watershed rehabilitation,permit reaplication by Nez Pearce tribe for previously approved work. Did not differ substantially from original permit.,,,
NWR-2011-243,"Salmon, Chinook",Snake River spring/summer-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Bank stabilization,,,,
NWR-2011-243,Steelhead,Snake River Basin DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Bank stabilization,,,,
NWR-2011-3197,Steelhead,Lower Columbia River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,Steelhead,Middle Columbia River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,Steelhead,Snake River Basin DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,Steelhead,Upper Columbia River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, sockeye",Snake River ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, coho",Oregon Coast ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, coho",Lower Columbia River ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, chum",Columbia River ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, Chinook",Upper Willamette River ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, Chinook",Upper Columbia River spring-run ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,Steelhead,Upper Willamette River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, Chinook",Snake River fall-run ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, Chinook",Lower Columbia River ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Salmon, Chinook",Snake River spring/summer-run ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,Eulachon,Southern DPS,"No Jeopardy, No Adverse Mod",No Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2011-3197,"Whale, killer",Southern Resident,"No Jeopardy, No Adverse Mod",No Adverse Modification,No Adverse Modification,Jeopardy,No Adverse Modification,Jeopardy,Y,Y,Flood insurance implementation,,,,
NWR-2013-10095,"Salmon, Chinook",Puget Sound ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Dam opearions,,,,
NWR-2013-10095,"Whale, killer",Southern Resident,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Dam opearions,,,,
NWR-2013-10095,Steelhead,Puget Sound DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Dam opearions,,,,
SER-2000-540,"Whale, sperm",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Whale, sei",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Whale, humpback",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Whale, fin",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Whale, blue",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Turtle, loggerhead sea",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Turtle, leatherback sea",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Turtle, hawksbill sea",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Turtle, Kemp's ridley sea",Range-wide,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2000-540,"Turtle, green sea",Florida Breeding Populations,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SER-2010-3497,"Sturgeon, Gulf",Range-wide,"Jeopardy, No Adverse Mod",May Affect - Not Likely to Adversely Affect,,,,,N,,Ocean - shoreline stabilization,,,,
SER-2010-3497,"Turtle, Kemp's ridley sea",Range-wide,"Jeopardy, No Adverse Mod",May Affect - Not Likely to Adversely Affect,,,,,N,,Ocean - shoreline stabilization,,,,
SER-2010-3497,"Turtle, green sea",Range-wide,"Jeopardy, No Adverse Mod",May Affect - Not Likely to Adversely Affect,,,,,N,,Ocean - shoreline stabilization,,,,
SER-2010-3497,"Turtle, loggerhead sea",,"Jeopardy, No Adverse Mod",May Affect - Not Likely to Adversely Affect,,,,,N,,Ocean - shoreline stabilization,,Northwest Atlantic Ocean DPS,,
SER-2012-3646,"Turtle, loggerhead sea",,"Jeopardy, No Adverse Mod",,No CH,No Jeopardy,No CH,No Jeopardy,Y,NA,Ocean - Beach renourishment,,Northwest Atlantic Ocean DPS,,
SWR-1991-317,Steelhead,Southern California DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2001-2637,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2002-1652,Steelhead,Central California Coast DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2002-1652,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2002-1652,"Salmon, coho",Central California Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2002-1652,"Salmon, Chinook",California Coastal ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2002-1652,Steelhead,Northern California DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2002-2704,Steelhead,Southern California DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2006-7316,"Salmon, Chinook",California Coastal ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2006-7316,"Salmon, coho",Central California Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2006-7316,Steelhead,Central California Coast DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2007-3680,"Turtle, leatherback sea",,Jeopardy & Adverse Modification,May Affect - Not Likely to Adversely Affect,,,,,N,,,,,,
SWR-2007-7325,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2008-5455,Steelhead,Southern California DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2008-9022,"Sturgeon, green",Southern DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2008-9022,Steelhead,Central California Coast DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2008-9022,Steelhead,California Central Valley DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2008-9022,"Whale, killer",Southern Resident,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2008-9022,"Salmon, Chinook",Central Valley spring-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2008-9022,"Salmon, Chinook",Sacramento River winter-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2009-1111,"Salmon, Chinook",Sacramento River winter-run ESU,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",,,,,N,,,,,,
SWR-2010-3496,Steelhead,,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Waterway - Flood control,,Southern California DPS,,
SWR-2011-2138,"Salmon, Chinook",Central Valley spring-run ESU,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Waterway - Flood control,,,,
SWR-2011-2138,"Salmon, Chinook",Sacramento River winter-run ESU,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Waterway - Flood control,,,,
SWR-2011-2138,Steelhead,Central California Coast DPS,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Waterway - Flood control,,California Central Valley DPS,,
SWR-2011-2138,"Sturgeon, green",Southern DPS,"Jeopardy, No Adverse Mod","Jeopardy, No Adverse Mod",No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Waterway - Flood control,,,,
SWR-2011-4995,"Salmon, Chinook",Central Valley spring-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,Dam operation,,,,
SWR-2011-4995,Steelhead,California Central Valley DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,Dam operation,,,,
SWR-2011-4995,"Sturgeon, green",Southern DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,Dam operation,,,,
SWR-2012-1258,Steelhead,,Jeopardy & Adverse Modification,May Affect - Likely to Adversely Affect,,,,,N,,Waterway - Flood control,,,,
SWR-2012-238,,,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,,,,,N,,,,,,
SWR-2013-9500,Steelhead,,Jeopardy & Adverse Modification,,,,,,N,,Dam operation,,,,
WCR-2013-76,"Salmon, Chinook",Lower Columbia River ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,water quality standards,"water quality standards proposed by state of oregon, approved by EPA nder Clean Water Act, and .  Subsequent to lawsuit by NWEA prompting reinitiation",,,
WCR-2013-76,"Salmon, Chinook",Upper Willamette River ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,water quality standards,,,,
WCR-2013-76,"Salmon, sockeye",Snake River ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,water quality standards,,,,
WCR-2013-76,Steelhead,Lower Columbia River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,water quality standards,,,,
WCR-2013-76,Steelhead,Upper Willamette River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,water quality standards,,,,
WCR-2013-76,Steelhead,Middle Columbia River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,water quality standards,,,,
WCR-2013-76,Steelhead,Snake River Basin DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,water quality standards,,,,
WCR-2013-76,Steelhead,Upper Columbia River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,water quality standards,,,,
WCR-2013-76,"Whale, killer",Southern Resident,Jeopardy & Adverse Modification,No Effect,No Effect,Jeopardy,No Adverse Modification,Jeopardy,Y,Y,water quality standards,,,,
WCR-2014-1480,Steelhead,California Central Valley DPS,"Jeopardy, No Adverse Mod",No Adverse Modification,No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Water diversion,,,,
WCR-2014-1785,Steelhead,Snake River Basin DPS,"Jeopardy, No Adverse Mod",May Affect - Likely to Adversely Affect,,,,,N,Y,Dredging,,,,
WCR-2014-223,Steelhead,Upper Columbia River DPS,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Recreational inwater structure,RGP5V21%20Biological%20Opinion.pdf,,,
WCR-2014-223,"Salmon, Chinook",Upper Columbia River spring-run ESU,Jeopardy & Adverse Modification,Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Recreational inwater structure,,,,
WCR-2014-445,"Salmon, Chinook",,"Adverse Mod, No Jeopardy",,,,,,N,,,,,,
WCR-2015-2400,"Salmon, coho",Central California Coast ESU,"Jeopardy, No Adverse Mod",No Adverse Modification,No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,habitat restoration,20160526_RGP12_2015_BO_Final.pdf,,,
WCR-2015-2400,"Salmon, Chinook",Central Valley spring-run ESU,"Jeopardy, No Adverse Mod",No Adverse Modification,Not Likely to Adversely Affect,Not Likely to Adversely Affect,No Adverse Modification,No Jeopardy,Y,NA,habitat restoration,,,,
